V160101f,V160102f,V161024x,V161140x,V161158x,V161188,V161192,V161194x,V161198,V161204x,V161208,V161209,V161210,V161211,V161212,V161213x,V161214x,V161215,V161216,V161217,V161218,V161219,V161220,V161221,V161225x,V161227x,V161228x,V161229x,V161231,V161232,V161233x,V161235x,V161236,V161237,V161241,V161242,V161243,V161244,V161245,V161267x,V161268,V161270,V161276x,V161310x,V161316,V161324,V161326,V161327,V161331x,V161334,V161340,V161342,V161343,V161344,V161345,V161361x,V161362,V161496,V161507,V161508,V161509,V161510,V161511,V161515,V161516,V161522,V162010,V162011,V162012,V162013,V162014,V162014a,V162016,V162016a,V162018a,V162018b,V162018c,V162018d,V162018e,V162019,V162030x,V162031x,V162062x,V162066x,V162067x,V162068x,V162069x,V162078,V162079,V162095,V162096,V162097,V162098,V162099,V162100,V162101,V162102,V162103,V162104,V162105,V162106,V162107,V162108,V162109,V162110,V162111,V162112,V162113,V162123,V162125x,V162136x,V162147x,V162150x,V162157,V162158,V162160,V162168,V162169,V162170,V162171,V162174a,V162178,V162179,V162180x,V162188x,V162191a,V162193x,V162207,V162209,V162210,V162211,V162212,V162213,V162214,V162229x,V162230x,V162231x,V162238x,V162239,V162240,V162241,V162242,V162254,V162255x,V162262,V162263,V162266,V162268,V162269,V162270,V162271,V162272,V162273,V162274,V162290,V162310,V162311,V162312,V162313,V162314,V162316,V162317,V162318,V162319,V162320,V162321,V162322,V162323,V162324,V162325,V162345,V162346,V162347,V162348,V162349,V162350,V162351,V162352,V162353,V162354,V162355,V162356,V162357,V162358,V162359,V162360,V162361,V162362,V162363,V162364,V162365,V162366,V162367,V162368,V162369,V168112,V168113
0.0,0.0,3,3,1,3,3,4,99,7,3,3,1,3,3,6,6,4,1,3,2,3,1,1,6,6,5,1,1,4,1,2,1,5,1,3,2,1,4,4,1,14,1,6,1,2,1,3,5,2,1,1,1,1,3,22,2,0,3,3,3,3,1,2,1,4,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,1,-1,-1,-1,-1,-1,-1,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
0.0,0.0,3,3,7,3,2,4,6,4,3,2,3,3,3,4,5,4,1,1,2,2,2,1,4,5,4,1,1,2,3,4,4,1,1,3,2,1,2,5,1,14,7,1,1,2,1,2,14,2,1,2,4,1,3,28,2,0,4,4,5,5,1,2,2,2,2,2,2,2,2,-1,2,-1,2,2,1,2,2,2,-1,1,2,21,-1,2,-1,0,60,50,15,10,25,50,75,85,65,50,30,50,50,100,85,50,85,50,50,-9,2,1,5,4,3,3,3,2,3,2,2,6,3,2,1,5,3,2,3,2,2,2,2,3,4,2,6,1,6,5,2,2,2,1,3,4,3,3,3,4,4,4,3,3,2,2,2,100,100,50,5,100,4,4,1,3,1,2,2,2,3,3,3,6,2,1,2,3,2,1,3,1,3,1,4,4,4,4,3,4,4,4,5,3,5,1,5,-1,-1
0.0,0.0,3,3,1,3,2,4,99,4,1,2,1,1,1,4,4,3,2,2,3,3,1,1,2,6,5,1,1,4,1,3,1,3,2,-1,2,2,-1,8,3,11,1,1,1,0,2,2,24,2,2,2,1,1,3,11,1,0,3,3,3,3,1,2,1,3,1,2,2,2,2,-1,2,-1,2,2,2,2,2,2,-1,1,1,10,1,2,-1,74,9,50,50,50,50,50,50,50,85,85,70,50,50,85,84,50,85,50,85,50,3,1,6,2,2,5,1,1,2,3,3,99,-1,2,1,4,1,-1,2,2,2,3,3,5,3,4,4,4,2,5,2,2,1,2,2,8,3,5,3,4,4,4,3,4,1,1,2,50,50,50,44,50,3,3,2,-1,2,-1,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,2,2,3,3,3,2,4,4,2,4,2,5,2,5,-1,-1
0.0,0.0,3,2,2,1,3,2,99,4,1,3,1,2,1,7,2,4,1,1,2,2,3,1,2,6,6,1,1,4,1,1,1,4,2,-1,3,2,-1,8,4,13,1,1,1,1,1,2,20,1,1,1,1,1,2,22,1,0,2,4,3,3,1,2,1,3,2,2,2,2,2,-1,2,-1,2,1,2,2,1,2,2,1,1,11,1,1,-1,70,1,0,89,70,17,90,52,8,32,100,9,50,80,31,84,16,51,98,75,51,5,4,4,1,1,3,4,5,2,5,5,2,7,1,1,1,2,2,4,3,2,4,5,2,2,5,4,4,2,4,1,2,2,1,4,10,2,3,4,1,5,3,4,4,2,3,4,70,87,100,71,21,5,4,1,2,1,1,1,3,3,2,3,4,4,2,4,4,3,2,2,3,3,2,1,2,3,2,1,3,5,1,3,2,5,1,5,-1,-1
0.0,0.0,3,2,3,1,2,4,2,3,1,3,3,2,1,3,4,3,1,1,3,3,2,1,2,5,4,1,1,4,3,1,1,4,2,-1,3,2,-1,3,6,14,1,1,1,0,1,2,3,1,1,2,1,1,2,14,2,0,2,4,5,4,1,1,2,2,2,2,2,2,2,-1,2,-1,2,2,2,2,2,2,-1,1,3,31,-1,-1,-1,53,42,53,62,85,53,63,54,41,64,94,61,73,85,85,90,71,71,72,96,32,2,1,1,2,1,5,3,2,2,2,5,2,2,2,3,4,2,2,4,2,3,4,4,1,2,2,7,2,2,4,2,1,1,2,3,9,4,2,3,2,4,4,2,3,1,3,2,85,71,60,40,85,5,4,1,1,1,1,1,3,3,2,2,4,1,1,4,5,2,1,4,2,4,1,2,2,5,5,3,3,5,2,5,3,5,1,4,-1,-1
0.0,0.0,3,4,4,1,3,1,5,7,1,2,3,2,3,7,7,5,1,1,1,2,3,1,4,2,4,1,1,4,1,3,2,1,2,-1,3,2,-1,5,4,13,1,1,1,1,1,2,37,2,2,1,1,1,3,23,4,3,3,3,3,5,1,2,2,3,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-1,-1,-1,-1,-1,-1,-1,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
0.0,0.0,1,3,5,2,3,4,2,4,1,3,3,1,2,7,2,4,2,2,4,2,2,1,4,2,2,1,3,1,4,2,2,2,1,3,1,2,-1,6,6,14,1,1,1,0,1,2,1,1,2,1,1,1,3,18,4,0,2,4,2,3,1,1,2,2,2,2,2,2,2,-1,2,-1,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,31,60,85,15,30,60,70,50,70,50,15,50,50,15,85,60,65,70,23,70,50,4,4,7,4,1,3,3,5,1,2,2,5,2,2,3,4,6,2,2,5,4,3,4,1,3,2,4,2,4,5,1,1,1,1,2,9,4,4,2,3,2,2,1,3,1,3,2,60,60,60,50,70,3,3,2,-1,1,2,2,2,2,2,2,3,2,2,2,4,4,2,4,2,5,2,3,3,4,4,3,4,4,3,4,3,5,1,5,-1,-1
0.0,0.0,3,4,7,3,1,7,7,7,1,2,2,2,3,4,7,3,1,1,3,2,2,1,4,1,1,1,3,4,1,4,2,1,1,1,2,1,4,9,4,12,1,1,1,0,1,2,18,2,1,2,4,1,3,19,3,2,2,3,2,3,1,2,2,2,1,2,1,2,2,-1,2,-1,2,2,1,2,2,2,2,1,2,21,2,2,-1,31,85,52,52,40,85,49,61,53,70,51,69,51,50,81,50,50,88,50,70,17,3,1,6,4,1,4,1,4,3,4,2,5,3,2,3,4,4,2,4,2,2,2,1,5,5,2,6,4,5,5,2,2,1,1,3,6,2,4,1,3,3,3,2,3,1,2,2,52,50,79,33,50,3,2,2,-1,2,-1,3,3,3,3,5,4,4,4,4,5,4,4,6,4,6,2,4,4,4,4,4,4,4,4,4,4,4,1,5,-1,-1
0.0,0.0,1,3,3,3,3,7,2,7,1,1,1,1,1,4,1,4,1,3,2,3,3,1,1,2,4,1,1,4,4,1,1,5,1,3,2,2,-1,12,5,9,5,6,1,0,1,2,11,1,1,1,1,1,2,5,3,0,2,3,5,5,1,2,2,2,2,2,2,2,2,-1,2,-1,2,1,2,2,1,2,-1,-1,-1,-1,-1,-1,-1,70,0,40,85,85,100,100,30,0,70,50,30,30,50,85,85,30,30,50,85,85,5,4,7,4,1,2,4,1,1,5,3,2,1,2,1,1,1,2,1,1,1,3,4,1,2,5,4,4,1,5,2,2,2,2,2,9,1,5,3,1,5,5,3,3,2,2,5,85,85,85,60,85,-1,-1,1,1,1,1,3,3,3,3,4,3,3,3,6,6,6,6,6,6,4,4,2,2,2,5,1,2,5,1,5,1,5,3,5,-1,-1
0.0,0.0,3,3,1,2,2,2,3,6,1,1,2,1,3,2,7,3,1,1,3,2,2,2,5,1,1,1,1,3,1,4,3,2,1,2,1,1,1,9,4,9,6,6,1,1,1,3,40,3,2,2,3,1,2,2,2,0,2,3,3,3,1,1,2,4,1,2,2,2,2,-1,2,-1,2,2,1,2,2,2,1,1,2,21,1,-1,1,0,60,60,55,85,100,100,85,65,85,50,75,60,50,100,100,50,100,50,100,100,2,1,6,1,1,3,2,4,3,2,2,4,4,2,1,4,4,2,4,5,3,3,3,5,5,3,4,4,7,5,2,2,1,1,2,3,3,3,2,4,3,2,2,2,1,2,1,50,70,90,0,85,-1,-1,2,-1,2,-1,2,2,2,2,1,3,4,2,3,4,4,3,4,2,5,2,4,4,4,4,2,4,4,2,4,2,5,2,5,-1,-1
0.0,0.0,3,3,5,4,1,5,4,7,1,3,1,3,3,1,5,3,1,1,2,2,3,2,4,6,3,1,1,4,4,4,2,2,2,-1,2,2,-1,1,6,10,1,1,1,0,1,2,12,1,1,2,3,2,2,5,4,0,2,4,4,5,1,1,1,3,2,2,2,2,2,-1,2,-1,2,2,2,2,1,2,4,1,2,21,2,2,-1,0,100,50,40,50,100,50,60,50,70,70,50,100,40,60,100,50,100,40,100,40,3,2,3,4,1,4,3,2,2,3,3,6,1,2,1,6,4,2,4,2,2,2,2,2,2,4,7,4,4,4,1,1,1,2,3,8,4,2,2,4,3,3,1,2,1,1,5,89,79,54,15,100,3,3,2,-1,2,-1,2,2,2,2,1,1,1,1,4,4,4,4,4,4,3,3,1,1,1,1,1,1,1,1,1,1,3,1,5,-1,-1
0.0,0.0,3,3,5,1,1,7,6,7,3,2,3,3,2,6,7,4,1,1,3,2,2,2,4,1,1,2,2,2,1,4,4,1,1,2,2,2,-1,10,1,11,5,1,1,0,1,2,30,2,2,1,2,1,3,15,3,4,3,3,3,3,1,2,1,3,1,2,2,2,2,-1,2,-1,2,2,2,1,1,1,4,1,2,21,2,2,-1,0,100,71,30,1,17,70,52,69,71,51,42,51,29,85,50,87,85,39,83,3,4,4,7,1,1,5,3,4,3,3,3,6,3,1,2,4,7,2,4,4,4,2,1,-9,-9,-9,-9,-9,-9,5,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-1,-9,-1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-1,-1
0.0,0.0,3,1,6,2,2,4,5,7,1,3,3,3,3,4,7,4,1,1,3,4,2,1,4,2,4,1,1,3,1,2,3,1,2,-1,2,2,-1,12,6,9,5,1,1,0,1,2,6,2,1,1,2,1,3,-9,3,-9,2,3,3,3,-9,2,2,2,2,1,2,2,2,-1,2,-1,2,2,2,2,2,2,2,1,2,20,2,2,-1,0,50,30,50,30,0,70,30,60,60,100,30,50,30,50,100,60,100,85,85,15,3,1,7,1,2,5,2,2,2,3,3,5,5,2,1,2,4,2,4,3,2,4,3,3,3,3,7,4,4,4,1,1,2,1,3,4,3,3,2,3,2,3,3,3,2,3,2,70,60,60,15,70,4,3,1,2,3,2,2,3,3,3,3,4,3,2,2,3,2,2,2,2,4,1,2,3,4,4,2,3,4,2,3,2,5,1,5,-1,-1
0.0,0.0,3,2,2,1,3,4,4,4,1,3,1,1,3,7,7,3,1,1,4,4,1,1,4,6,5,1,1,4,1,4,1,2,2,-1,3,2,-1,8,4,12,1,1,1,0,1,2,1,1,1,2,3,1,3,11,4,0,3,4,5,5,1,2,1,3,2,2,2,2,2,-1,2,-1,2,2,1,2,2,2,1,1,1,11,-1,-1,-1,70,0,50,60,50,85,70,50,50,85,100,50,50,50,70,100,50,70,50,70,100,4,4,5,1,1,4,2,4,3,4,4,99,-1,1,3,4,2,1,6,4,1,2,2,4,4,5,6,3,2,5,2,2,2,2,2,4,3,3,3,2,4,5,4,3,1,3,2,50,85,100,40,100,1,3,2,-1,2,-1,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,1,4,4,4,4,2,4,5,2,5,2,3,3,5,-1,-1
0.0,0.0,3,3,7,1,3,1,5,7,2,2,2,2,2,2,7,4,1,1,2,2,2,1,7,1,1,1,2,1,4,4,3,2,2,-1,2,2,-1,8,1,9,1,1,1,0,1,2,30,1,2,1,2,1,3,23,4,3,2,2,3,2,1,2,2,3,1,2,2,2,2,-1,2,-1,2,1,1,2,1,2,2,1,2,21,2,2,-1,0,70,60,15,15,40,50,40,85,30,70,30,60,50,100,70,85,85,30,60,15,2,1,6,2,4,3,2,3,1,4,2,6,7,1,3,2,5,2,5,5,2,1,1,5,5,2,7,2,5,5,2,2,1,1,4,10,2,2,2,4,3,2,4,4,2,2,2,50,50,50,15,50,3,3,3,3,1,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,3,3,4,2,2,2,4,3,5,-1,-1
0.0,0.0,3,4,6,2,3,1,6,7,1,2,3,3,2,3,7,4,1,1,2,2,1,1,4,5,1,2,2,3,1,5,4,2,1,1,3,1,3,13,1,13,5,1,1,0,1,3,40,3,1,1,4,1,2,-9,2,0,4,5,5,5,1,2,2,2,2,2,2,2,2,-1,2,-1,2,2,1,2,2,2,1,1,2,20,2,2,-1,30,40,40,30,30,30,85,40,60,40,60,30,40,50,85,70,30,85,50,100,30,3,1,7,1,1,5,1,1,2,1,2,5,3,3,1,2,2,2,3,5,2,1,1,2,4,4,7,4,1,5,2,2,2,1,4,8,4,5,2,4,4,4,4,4,1,1,4,50,50,50,0,50,4,2,3,3,2,-1,2,2,2,2,3,4,3,3,3,4,4,3,3,4,4,3,3,3,4,5,3,3,5,1,5,2,5,1,5,-1,-1
0.0,0.0,3,2,1,1,3,7,1,1,1,3,1,1,1,2,4,3,1,2,2,4,2,1,1,2,2,2,2,4,2,1,1,5,1,1,1,1,3,8,1,14,1,2,4,2,1,3,19,1,1,1,2,1,3,25,1,0,3,4,4,4,1,2,2,3,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,1,-1,-1,-1,-1,-1,-1,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
0.0,0.0,1,2,3,4,2,6,7,7,3,2,2,2,3,1,3,4,2,1,4,2,1,1,4,6,6,1,1,4,1,2,2,3,2,-1,3,1,4,6,6,9,1,1,1,0,1,2,6,4,2,1,1,1,3,9,4,1,2,5,5,2,1,2,2,3,1,2,2,2,2,-1,2,-1,2,2,2,2,1,2,-1,-1,-1,-1,-1,-1,-1,71,1,1,61,78,60,51,62,42,70,76,30,77,70,50,78,1,76,85,99,29,2,2,6,1,1,3,4,3,4,5,5,3,3,2,1,4,1,2,3,3,1,5,2,4,3,2,4,4,4,5,1,1,2,1,4,10,5,5,2,1,5,5,4,4,2,3,4,70,61,40,29,61,5,5,2,-1,1,3,2,2,2,-9,4,5,3,3,4,5,3,2,2,4,3,2,3,4,4,4,1,4,4,1,4,1,4,1,4,-1,-1
0.0,0.0,3,4,1,3,4,2,99,4,1,3,1,1,1,6,6,4,2,2,3,4,2,1,2,6,6,1,1,2,1,5,5,5,2,-1,2,2,-1,10,1,6,7,5,1,0,1,2,40,1,2,2,2,1,2,3,1,0,2,2,1,5,1,1,1,3,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-1,-1,-1,-1,-1,-1,-1,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
0.0,0.0,3,3,4,2,3,4,4,7,1,3,1,3,1,1,4,2,2,1,4,2,1,1,1,1,6,1,3,2,4,3,2,2,1,3,1,1,2,11,3,8,5,1,1,0,1,3,15,2,2,2,4,1,2,6,1,5,2,3,3,3,1,1,1,2,1,1,2,2,2,-1,2,-1,2,2,1,2,1,2,1,1,1,11,2,2,2,70,-9,2,78,71,62,88,50,61,85,1,76,51,1,85,100,62,85,1,73,70,3,1,7,1,1,4,2,3,2,2,2,5,3,1,2,4,2,1,2,5,2,1,2,2,4,2,4,4,4,5,2,2,1,1,3,8,4,5,2,3,3,3,1,2,2,2,2,50,70,85,72,50,1,2,2,-1,2,-1,2,2,2,2,1,1,1,1,2,4,3,3,4,2,5,1,3,3,4,4,2,4,4,2,4,2,5,1,5,-1,-1
0.0,0.0,1,5,4,4,1,2,1,1,1,1,1,1,1,7,7,5,1,1,2,5,3,1,1,6,5,1,1,4,3,4,1,1,2,-1,3,2,-1,6,6,9,1,2,1,0,2,2,20,1,2,2,1,1,3,7,4,0,1,2,4,2,1,1,1,5,2,2,1,2,2,-1,2,-1,2,2,2,2,2,2,1,1,1,11,2,-1,-1,85,0,70,0,15,40,85,40,60,60,70,15,40,40,60,30,30,60,60,60,70,2,2,-9,4,2,-9,1,1,1,1,-9,99,-1,2,2,4,6,1,7,5,5,5,3,5,4,3,-9,4,-9,1,1,2,1,1,3,6,3,1,2,-9,3,-9,-9,4,-9,-9,-9,60,40,30,30,30,-1,-1,2,-1,2,-1,2,2,2,3,6,3,3,-9,-9,-9,4,-9,-9,-9,3,7,2,2,3,5,-9,2,4,3,5,2,-9,6,-9,-1,-1
0.0,0.0,2,1,3,3,2,7,2,2,1,1,1,1,1,6,1,3,1,2,4,3,3,1,2,6,6,1,1,4,4,1,1,4,2,-1,3,2,-1,4,1,14,1,1,1,0,1,2,6,1,1,1,1,1,1,15,2,0,5,5,5,5,1,2,2,1,1,2,1,2,2,-1,2,-1,2,1,2,1,1,1,4,1,1,11,1,1,-1,85,0,30,75,40,35,75,40,30,85,75,10,45,75,75,75,20,65,75,90,80,3,4,6,1,1,3,4,5,2,4,5,3,7,1,3,2,1,2,2,2,2,4,5,1,2,5,6,4,2,2,1,1,1,1,4,10,5,5,3,2,4,4,3,3,4,4,4,75,75,75,75,75,3,5,1,2,1,2,1,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,2,1,3,4,2,2,4,1,4,2,4,2,4,-1,-1
0.0,0.0,3,3,4,2,3,4,99,4,1,3,3,3,3,4,4,4,1,2,4,4,3,2,4,4,3,1,1,2,1,3,1,5,2,-1,1,1,1,4,6,10,4,2,1,3,2,2,4,4,2,2,3,1,3,2,1,0,3,3,3,3,1,2,2,1,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-1,-1,-1,-1,-1,-1,-1,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
0.0,0.0,3,3,4,3,2,7,1,4,3,1,1,1,1,7,2,4,1,1,2,5,3,1,1,6,5,1,1,4,2,5,3,2,2,-1,3,2,-1,5,6,10,6,2,4,1,1,2,30,1,1,2,1,2,2,7,1,0,4,4,5,5,1,1,1,3,1,2,2,2,2,-1,2,-1,2,2,2,2,1,2,4,0,-1,-1,-1,-1,-1,100,0,70,100,70,85,100,15,60,50,69,50,0,70,85,85,50,15,70,85,100,4,2,4,2,1,3,4,2,3,4,5,4,2,2,3,1,1,1,2,1,2,1,2,3,2,4,6,2,1,4,2,1,2,1,2,6,2,1,2,1,5,5,1,3,1,3,4,60,100,85,70,60,-1,-1,1,1,1,1,1,3,3,2,2,3,1,3,2,3,2,2,2,2,2,3,1,1,5,5,1,2,5,1,5,1,3,3,3,-1,-1
0.0,0.0,3,3,2,3,2,4,4,2,1,1,1,1,1,4,7,1,2,1,4,3,3,1,1,6,6,1,1,4,1,3,1,3,1,3,1,2,-1,9,3,7,7,4,1,0,2,2,-9,4,2,3,2,3,2,-9,1,0,1,1,1,1,-9,2,2,1,1,2,2,2,2,-1,2,-1,2,2,2,2,2,2,1,1,1,11,2,1,-1,99,17,100,51,71,69,99,70,61,100,84,99,65,70,86,99,86,99,68,72,70,5,1,5,2,1,5,3,3,2,2,2,3,-1,2,3,4,2,1,5,1,1,2,2,2,4,1,4,4,4,1,2,2,2,2,2,5,1,1,3,2,3,4,1,2,1,2,1,98,96,98,98,99,-1,-1,2,-1,2,-1,2,2,2,2,4,3,5,3,2,4,4,2,4,2,4,3,1,3,4,4,2,3,3,3,5,2,5,3,5,-1,-1
0.0,0.0,2,3,6,1,3,2,6,6,1,2,3,3,1,2,7,4,1,1,2,2,2,1,2,2,2,1,1,3,1,3,2,2,2,-1,2,2,-1,4,1,12,1,3,4,0,1,2,2,2,1,2,5,1,2,25,2,2,3,4,4,4,1,2,1,2,2,2,2,2,2,-1,2,-1,2,2,2,2,2,2,-1,1,2,21,2,-1,-1,0,70,60,70,40,15,70,15,70,70,85,15,70,60,70,70,40,100,85,85,15,3,1,2,4,1,4,3,1,2,3,2,5,3,3,1,2,4,2,4,4,4,1,1,5,5,1,6,2,4,5,2,2,2,1,4,8,2,4,2,2,4,4,3,3,1,1,2,85,70,60,15,70,-1,-1,3,2,1,2,2,2,3,3,3,4,2,1,3,3,3,1,3,2,3,2,3,4,4,4,3,4,5,2,4,3,4,5,4,-1,-1
0.0,0.0,3,2,3,1,3,7,3,6,1,3,1,1,1,6,4,4,1,2,4,2,1,1,2,3,4,1,1,4,3,2,1,4,1,2,3,1,4,13,-9,14,5,1,1,0,1,-9,40,3,-9,-9,-9,1,1,28,2,0,2,3,2,4,1,2,2,2,1,2,2,2,1,1,1,1,2,2,1,1,2,2,4,1,1,11,1,-1,-1,100,0,0,100,100,60,85,60,40,70,85,40,70,60,100,100,0,85,50,100,85,2,1,6,1,1,3,3,3,1,4,4,2,7,2,2,4,1,2,4,2,1,2,2,1,4,4,6,4,1,4,1,1,2,1,2,10,5,2,2,2,5,5,4,4,2,2,1,85,84,85,50,100,5,4,3,3,1,1,1,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,4,4,2,4,2,4,2,5,-1,-1
0.0,0.0,3,2,2,1,1,3,1,2,1,3,1,1,1,2,2,4,1,2,4,3,2,1,1,5,5,1,1,4,1,1,1,3,2,-1,3,2,-1,8,1,15,1,1,1,2,1,3,22,2,1,1,1,1,2,27,3,0,2,3,4,3,1,2,2,3,1,2,2,2,2,-1,2,-1,2,2,2,1,2,2,-1,1,1,11,1,1,-1,70,15,20,85,85,50,85,60,30,70,80,30,60,70,60,85,10,90,75,100,70,2,3,4,1,1,3,3,3,2,2,4,2,1,2,2,2,2,2,2,2,3,3,3,2,3,3,4,4,3,2,1,2,2,1,3,10,3,3,2,2,5,4,3,3,2,2,4,90,85,60,30,80,3,4,1,2,1,1,2,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,4,2,2,4,2,4,1,5,1,5,-1,-1
0.0,0.0,4,3,7,4,3,1,7,7,3,2,3,2,2,4,7,4,1,1,4,3,2,1,5,1,5,2,3,4,1,3,4,1,1,1,2,1,3,13,3,9,5,1,1,0,1,1,40,3,2,2,4,1,3,18,4,2,2,3,3,3,1,2,2,3,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,2,1,2,21,2,2,-1,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
0.0,0.0,3,4,7,1,3,6,6,7,1,2,3,2,3,2,7,4,1,1,3,2,2,1,4,1,1,4,3,1,1,5,5,1,1,3,2,1,1,9,6,13,1,1,1,0,1,3,40,3,2,2,4,1,3,15,3,2,2,2,2,2,1,2,2,2,1,2,2,2,2,-1,2,-1,2,2,1,2,1,2,1,1,2,21,2,2,2,31,71,92,73,30,62,51,62,70,34,14,71,71,32,100,70,61,97,15,63,16,2,2,6,1,1,5,2,1,2,3,2,6,3,2,3,4,6,2,6,2,4,1,1,4,3,3,6,4,6,5,2,2,1,2,3,3,4,3,2,3,3,2,2,2,1,1,2,30,30,33,30,85,2,2,1,2,2,-1,2,2,2,2,2,6,2,1,3,5,3,3,7,2,7,2,2,4,2,3,2,3,5,2,4,1,4,2,5,-1,-1
