,CASENO,OFFENSE,CVLEGEND,BLKADDR,City,State,Day,Lat,Lon,timestamp
2606,17067090,ASSAULT/BATTERY MISD.,ASSAULT,2000 UNIVERSITY AVE,Berkeley,CA,Saturday,37.871828,-122.270516,2017-11-04 00:19:00
2607,17078718,VEHICLE STOLEN,MOTOR VEHICLE THEFT,800 SANTA BARBARA RD,Berkeley,CA,Thursday,37.895099,-122.270493,2017-12-28 21:30:00
2608,17058672,THEFT MISD. (UNDER $950),LARCENY,2500 BANCROFT WAY,Berkeley,CA,Wednesday,37.868722,-122.259123,2017-09-27 19:50:00
2609,17064382,IDENTITY THEFT,FRAUD,1600 SOLANO AVE,Berkeley,CA,Tuesday,37.891095,-122.284247,2017-10-03 15:45:00
2610,17049616,THEFT MISD. (UNDER $950),LARCENY,1200 UNIVERSITY AVE,Berkeley,CA,Tuesday,37.869385,-122.28953,2017-08-22 13:40:00
2611,17060041,THEFT FELONY (OVER $950),LARCENY,900 PARKER ST,Berkeley,CA,Sunday,37.858455,-122.293374,2017-09-24 05:49:00
2612,17072065,DISTURBANCE,DISORDERLY CONDUCT,1800 TACOMA AVE,Berkeley,CA,Friday,37.893213,-122.280436,2017-11-24 19:00:00
2613,17091609,THEFT FELONY (OVER $950),LARCENY,1800 SONOMA AVE,Berkeley,CA,Sunday,37.885752,-122.27805,2017-08-13 09:00:00
2614,17057721,GUN/WEAPON,WEAPONS OFFENSE,ACTON STREET & UNIVERSITY AVE,Berkeley,CA,Sunday,37.870054,-122.284263,2017-09-24 00:36:00
2615,18001900,VANDALISM,VANDALISM,1900 OREGON ST,Berkeley,CA,Wednesday,37.857054,-122.271393,2018-01-10 16:25:00
2616,17054794,BURGLARY AUTO,BURGLARY - VEHICLE,1600 SHATTUCK AVE,Berkeley,CA,Monday,37.878112,-122.269114,2017-09-11 20:30:00
2617,17092450,THEFT MISD. (UNDER $950),LARCENY,1800 FOURTH ST,Berkeley,CA,Sunday,37.869944,-122.300636,2017-12-10 08:20:00
2618,17060206,BURGLARY RESIDENTIAL,BURGLARY - RESIDENTIAL,2000 SIXTH ST,Berkeley,CA,Wednesday,37.867589,-122.297553,2017-10-04 04:15:00
2619,17056523,BURGLARY RESIDENTIAL,BURGLARY - RESIDENTIAL,2600 COLLEGE AVE,Berkeley,CA,Tuesday,37.863598,-122.253693,2017-09-19 03:00:00
2620,18005180,VEHICLE STOLEN,MOTOR VEHICLE THEFT,600 CEDAR ST,Berkeley,CA,Thursday,37.873089,-122.304616,2018-01-25 21:21:00
2621,17053711,BURGLARY AUTO,BURGLARY - VEHICLE,200 UNIVERSITY AVE,Berkeley,CA,Thursday,37.865491,-122.310065,2017-09-07 17:15:00
2622,17047564,THEFT MISD. (UNDER $950),LARCENY,HENRY STREET & CEDAR ST,Berkeley,CA,Sunday,37.878276,-122.270272,2017-08-13 14:00:00
2623,17091980,VANDALISM,VANDALISM,100 SEAWALL DR,Berkeley,CA,Sunday,37.863611,-122.317566,2017-10-01 14:05:00
2624,17092437,VANDALISM,VANDALISM,2000 BERKELEY WAY,Berkeley,CA,Wednesday,37.872691,-122.270741,2017-11-29 21:30:00
2625,17065640,THEFT MISD. (UNDER $950),LARCENY,2300 TELEGRAPH AVE,Berkeley,CA,Saturday,37.868714,-122.259189,2017-10-28 13:39:00
2626,17062553,THEFT MISD. (UNDER $950),LARCENY,1300 CURTIS ST,Berkeley,CA,Saturday,37.880891,-122.29018899999998,2017-10-14 17:00:00
2627,17074343,BURGLARY RESIDENTIAL,BURGLARY - RESIDENTIAL,500 ARLINGTON AVE,Berkeley,CA,Thursday,37.901384,-122.276783,2017-12-07 09:00:00
2629,17078001,THEFT MISD. (UNDER $950),LARCENY,2800 ADELINE ST,Berkeley,CA,Monday,37.858079,-122.268016,2017-12-25 19:35:00
2631,17079056,VANDALISM,VANDALISM,2100 BANCROFT WAY,Berkeley,CA,Sunday,37.867601,-122.267718,2017-12-31 11:56:00
2633,17057177,DISTURBANCE,DISORDERLY CONDUCT,1700 CHANNING WAY,Berkeley,CA,Friday,37.864591,-122.276855,2017-09-22 01:40:00
2634,17049913,THEFT MISD. (UNDER $950),LARCENY,2600 TELEGRAPH AVE,Berkeley,CA,Wednesday,37.862927,-122.258784,2017-08-23 08:00:00
2635,17072289,DISTURBANCE,DISORDERLY CONDUCT,1200 BLAKE ST,Berkeley,CA,Tuesday,37.860549,-122.286969,2017-11-28 00:14:00
2636,17072648,BURGLARY COMMERCIAL,BURGLARY - COMMERCIAL,2000 FOURTH ST,Berkeley,CA,Thursday,37.867026,-122.299737,2017-11-30 03:12:00
2637,17065683,VANDALISM,VANDALISM,600 PERALTA AVE,Berkeley,CA,Saturday,37.896395,-122.285494,2017-10-28 11:30:00
2638,17057845,DISTURBANCE,DISORDERLY CONDUCT,ALLSTON WAY & MILVIA ST,Berkeley,CA,Sunday,37.869057,-122.270463,2017-09-24 16:46:00
2639,17057930,BURGLARY COMMERCIAL,BURGLARY - COMMERCIAL,2100 ALLSTON WAY,Berkeley,CA,Sunday,37.86939,-122.267883,2017-09-24 08:00:00
2640,17049937,DOMESTIC VIOLENCE,FAMILY OFFENSE,2700 DWIGHT WAY,Berkeley,CA,Wednesday,37.865748,-122.253396,2017-08-23 20:40:00
2641,17070215,VEHICLE RECOVERED,RECOVERED VEHICLE,CEDAR STREET & CURTIS ST,Berkeley,CA,Friday,37.875661,-122.290594,2017-11-17 23:00:00
2642,17059816,VANDALISM,VANDALISM,2500 BANCROFT WAY,Berkeley,CA,Friday,37.868722,-122.259123,2017-09-29 00:00:00
2644,17054673,BURGLARY RESIDENTIAL,BURGLARY - RESIDENTIAL,2100 ACTON ST,Berkeley,CA,Monday,37.869167,-122.28413799999998,2017-09-11 00:01:00
2645,17071536,ASSAULT/BATTERY MISD.,ASSAULT,2000 VIRGINIA ST,Berkeley,CA,Friday,37.876297,-122.27124,2017-11-24 12:45:00
2646,17075700,THEFT MISD. (UNDER $950),LARCENY,2800 ADELINE ST,Berkeley,CA,Wednesday,37.858079,-122.268016,2017-12-13 21:30:00
2647,17055762,DISTURBANCE,DISORDERLY CONDUCT,2300 TELEGRAPH AVE,Berkeley,CA,Friday,37.868714,-122.259189,2017-09-15 21:57:00
2648,17055775,DISTURBANCE,DISORDERLY CONDUCT,2400 ASHBY AVE,Berkeley,CA,Friday,37.856111,-122.260248,2017-09-15 22:27:00
2649,18004600,DISTURBANCE,DISORDERLY CONDUCT,1600 SAN PABLO AVE,Berkeley,CA,Tuesday,37.875189,-122.294176,2018-01-16 12:00:00
2650,17059370,BURGLARY AUTO,BURGLARY - VEHICLE,CHERRY STREET & RUSSELL ST,Berkeley,CA,Saturday,37.858549,-122.252164,2017-09-30 20:00:00
2651,17091621,VANDALISM,VANDALISM,1900 WALNUT ST,Berkeley,CA,Monday,37.872907,-122.266975,2017-08-14 18:00:00
2652,17091922,BURGLARY AUTO,BURGLARY - VEHICLE,2000 ALLSTON WAY,Berkeley,CA,Saturday,37.869096,-122.270137,2017-09-23 10:00:00
2653,17054908,DISTURBANCE,DISORDERLY CONDUCT,500 WOODMONT AVE,Berkeley,CA,Tuesday,37.904331,-122.269512,2017-09-12 09:30:00
2654,17072666,BURGLARY COMMERCIAL,BURGLARY - COMMERCIAL,2900 TELEGRAPH AVE,Berkeley,CA,Thursday,37.857452,-122.259548,2017-11-30 06:00:00
2655,17058434,IDENTITY THEFT,FRAUD,1500 HOLLY ST,Berkeley,CA,Friday,37.877678,-122.281631,2017-09-01 08:00:00
2656,17060110,DISTURBANCE,DISORDERLY CONDUCT,2200 ROOSEVELT AVE,Berkeley,CA,Wednesday,37.868194,-122.276063,2017-10-04 18:30:00
2657,17063533,DOMESTIC VIOLENCE,FAMILY OFFENSE,1600 TACOMA AVE,Berkeley,CA,Thursday,37.891095,-122.284252,2017-10-19 22:00:00
2659,18090068,THEFT FELONY (OVER $950),LARCENY,2000 PARKER ST,Berkeley,CA,Sunday,37.861843,-122.269644,2018-01-07 12:30:00
2660,17060459,DOMESTIC VIOLENCE,FAMILY OFFENSE,800 VIRGINIA ST,Berkeley,CA,Monday,37.872084,-122.300218,2017-10-02 18:30:00
2661,17062252,DOMESTIC VIOLENCE,FAMILY OFFENSE,200 UNIVERSITY AVE,Berkeley,CA,Saturday,37.865491,-122.310065,2017-10-14 13:50:00
2662,17048672,DISTURBANCE,DISORDERLY CONDUCT,2000 ALLSTON WAY,Berkeley,CA,Friday,37.869096,-122.270137,2017-08-18 20:15:00
2663,17064599,DOMESTIC VIOLENCE,FAMILY OFFENSE,FOURTH STREET & ADDISON ST,Berkeley,CA,Tuesday,37.866253,-122.299483,2017-10-24 10:14:00
2664,17055368,MISSING ADULT,MISSING PERSON,1300 QUEENS RD,Berkeley,CA,Thursday,37.88588,-122.253359,2017-09-14 09:30:00
2665,17060540,THEFT MISD. (UNDER $950),LARCENY,1000 ASHBY AVE,Berkeley,CA,Monday,37.851653000000006,-122.289194,2017-10-02 19:20:00
2666,17048444,NARCOTICS,DRUG VIOLATION,PARKER STREET & EIGHTH ST,Berkeley,CA,Thursday,37.858646,-122.292392,2017-08-17 19:49:00
2667,17050135,THEFT FELONY (OVER $950),LARCENY,2300 SHATTUCK AVE,Berkeley,CA,Thursday,37.867176,-122.267802,2017-08-24 16:50:00
2668,17059676,BURGLARY COMMERCIAL,BURGLARY - COMMERCIAL,1700 FOURTH ST,Berkeley,CA,Wednesday,37.871268,-122.30106,2017-09-27 08:00:00
2669,18090135,BURGLARY AUTO,BURGLARY - VEHICLE,2500 NINTH ST,Berkeley,CA,Monday,37.860116,-122.29166,2018-01-15 23:15:00
2670,17059205,VEHICLE STOLEN,MOTOR VEHICLE THEFT,ACTON STREET & GILMAN ST,Berkeley,CA,Friday,37.880383,-122.285574,2017-09-29 19:00:00
2671,17092194,BURGLARY AUTO,BURGLARY - VEHICLE,1000 CAMELIA ST,Berkeley,CA,Wednesday,37.87837800000001,-122.297029,2017-11-01 21:00:00
2672,17058992,DISTURBANCE,DISORDERLY CONDUCT,2400 TELEGRAPH AVE,Berkeley,CA,Friday,37.866761,-122.258779,2017-09-29 19:44:00
2673,17057625,SEXUAL ASSAULT MISD.,SEX CRIME,2400 DURANT AVE,Berkeley,CA,Saturday,37.867513,-122.26127,2017-09-23 17:20:00
2674,18004627,BURGLARY COMMERCIAL,BURGLARY - COMMERCIAL,2400 FOURTH ST,Berkeley,CA,Tuesday,37.861122,-122.297833,2018-01-23 07:13:00
2675,17092094,BURGLARY AUTO,BURGLARY - VEHICLE,200 MARINA BLVD,Berkeley,CA,Friday,37.868667,-122.313656,2017-10-20 03:30:00
2676,17055254,NARCOTICS,DRUG VIOLATION,HEARST AVENUE & SAN PABLO AVE,Berkeley,CA,Wednesday,37.870417,-122.292485,2017-09-13 19:31:00
2678,17070989,ASSAULT/BATTERY MISD.,ASSAULT,2300 EIGHTH ST,Berkeley,CA,Tuesday,37.863945,-122.294086,2017-11-21 17:38:00
2679,18000821,BURGLARY AUTO,BURGLARY - VEHICLE,2000 ALLSTON WAY,Berkeley,CA,Thursday,37.869096,-122.270137,2018-01-04 10:50:00
2680,18000263,VEHICLE STOLEN,MOTOR VEHICLE THEFT,2000 PARKER ST,Berkeley,CA,Tuesday,37.861843,-122.269644,2018-01-02 03:43:00
2681,17058926,THEFT FELONY (OVER $950),LARCENY,HEARST AVENUE & BONITA AVE,Berkeley,CA,Friday,37.873454,-122.27209,2017-09-29 09:00:00
2682,18003665,BURGLARY AUTO,BURGLARY - VEHICLE,1100 SIXTH ST,Berkeley,CA,Thursday,37.882217,-122.302226,2018-01-18 17:40:00
2683,17091620,VANDALISM,VANDALISM,3000 HILLEGASS AVE,Berkeley,CA,Monday,37.855651,-122.255006,2017-08-14 23:00:00
2684,17058396,NARCOTICS,DRUG VIOLATION,3200 ADELINE ST,Berkeley,CA,Wednesday,37.850345,-122.270911,2017-09-27 15:03:00
2685,17091664,BURGLARY AUTO,BURGLARY - VEHICLE,1800 WEST ST,Berkeley,CA,Monday,37.872468,-122.286902,2017-08-14 00:05:00
2686,17061992,VANDALISM,VANDALISM,2100 SAN PABLO AVE,Berkeley,CA,Thursday,37.867533,-122.291719,2017-10-12 05:29:00
2687,17058321,DISTURBANCE,DISORDERLY CONDUCT,1100 DELAWARE ST,Berkeley,CA,Wednesday,37.871689,-122.292898,2017-09-27 06:50:00
2688,17072389,THEFT FROM AUTO,LARCENY - FROM VEHICLE,700 ADDISON ST,Berkeley,CA,Tuesday,37.866145,-122.300016,2017-11-28 12:00:00
2689,17091812,BURGLARY AUTO,BURGLARY - VEHICLE,2300 NINTH ST,Berkeley,CA,Saturday,37.864109,-122.292948,2017-09-09 23:15:00
2690,18001120,THEFT MISD. (UNDER $950),LARCENY,2800 ADELINE ST,Berkeley,CA,Saturday,37.858079,-122.268016,2018-01-06 12:25:00
2691,17092060,BURGLARY AUTO,BURGLARY - VEHICLE,2000 CARLETON ST,Berkeley,CA,Friday,37.860926,-122.269532,2017-10-13 05:00:00
2692,17069195,BURGLARY AUTO,BURGLARY - VEHICLE,1400 SHATTUCK AVE,Berkeley,CA,Monday,37.881957,-122.269551,2017-11-13 15:00:00
2693,17078035,DISTURBANCE,DISORDERLY CONDUCT,SHATTUCK AVENUE & UNIVERSITY AVE,Berkeley,CA,Tuesday,37.872185,-122.268407,2017-12-26 03:29:00
2694,17091724,THEFT MISD. (UNDER $950),LARCENY,1400 OXFORD ST,Berkeley,CA,Thursday,37.882135,-122.267239,2017-08-24 20:30:00
2695,17092354,VANDALISM,VANDALISM,1700 BANCROFT WAY,Berkeley,CA,Sunday,37.866426,-122.276847,2017-11-26 13:10:00
2696,18002852,BURGLARY RESIDENTIAL,BURGLARY - RESIDENTIAL,1400 SANTA FE AVE,Berkeley,CA,Monday,37.879172,-122.291769,2018-01-15 00:01:00
2697,17092089,BURGLARY AUTO,BURGLARY - VEHICLE,1800 DELAWARE ST,Berkeley,CA,Sunday,37.873921,-122.275577,2017-08-20 02:00:00
2698,17091764,BURGLARY AUTO,BURGLARY - VEHICLE,1900 BERRYMAN ST,Berkeley,CA,Monday,37.883285,-122.274145,2017-09-04 03:00:00
2699,17051215,ASSAULT/BATTERY MISD.,ASSAULT,OXFORD STREET & KITTREDGE ST,Berkeley,CA,Tuesday,37.868733,-122.266162,2017-08-29 07:40:00
2700,17072388,THEFT FELONY (OVER $950),LARCENY,2100 OXFORD ST,Berkeley,CA,Tuesday,37.87091,-122.265993,2017-11-28 19:20:00
2701,17047992,BURGLARY AUTO,BURGLARY - VEHICLE,1800 FOURTH ST,Berkeley,CA,Tuesday,37.869944,-122.300636,2017-08-15 17:30:00
2702,17078067,BURGLARY AUTO,BURGLARY - VEHICLE,1300 HARMON ST,Berkeley,CA,Tuesday,37.848357,-122.281521,2017-12-26 03:45:00
2703,17091666,IDENTITY THEFT,FRAUD,2000 STUART ST,Berkeley,CA,Monday,37.858214,-122.269252,2017-08-21 11:20:00
2704,17092207,BURGLARY AUTO,BURGLARY - VEHICLE,2100 SAN PABLO AVE,Berkeley,CA,Thursday,37.867533,-122.291719,2017-11-02 19:05:00
2705,17048432,BURGLARY AUTO,BURGLARY - VEHICLE,SHATTUCK AVENUE & WOOLSEY ST,Berkeley,CA,Thursday,37.852379,-122.266119,2017-08-17 17:30:00
2706,17065935,DISTURBANCE,DISORDERLY CONDUCT,DURANT AVENUE & ELLSWORTH ST,Berkeley,CA,Sunday,37.867221,-122.263531,2017-10-29 19:05:00
2707,17065350,THEFT MISD. (UNDER $950),LARCENY,2100 UNIVERSITY AVE,Berkeley,CA,Friday,37.872175,-122.267835,2017-10-20 21:15:00
2708,18000707,DISTURBANCE,DISORDERLY CONDUCT,1500 HENRY ST,Berkeley,CA,Thursday,37.880075,-122.270476,2018-01-04 11:51:00
2709,18001938,ALCOHOL OFFENSE,LIQUOR LAW VIOLATION,1900 NINTH ST,Berkeley,CA,Wednesday,37.86992100000001,-122.294825,2018-01-10 19:21:00
2710,17058057,ASSAULT/BATTERY MISD.,ASSAULT,2000 CENTER ST,Berkeley,CA,Monday,37.869973,-122.270557,2017-09-25 16:00:00
2711,17064390,VEHICLE STOLEN,MOTOR VEHICLE THEFT,2600 BENVENUE AVE,Berkeley,CA,Sunday,37.863522,-122.254992,2017-10-22 19:00:00
2712,17074418,BURGLARY AUTO,BURGLARY - VEHICLE,1500 WALNUT ST,Berkeley,CA,Wednesday,37.880376,-122.268183,2017-12-06 21:00:00
2713,17061307,ROBBERY,ROBBERY,2500 DURANT AVE,Berkeley,CA,Tuesday,37.867852,-122.258699,2017-10-10 09:50:00
2714,18003360,FRAUD/FORGERY,FRAUD,900 KEELER AVE,Berkeley,CA,Friday,37.896375,-122.262674,2018-01-12 12:00:00
2715,18004618,THEFT FELONY (OVER $950),LARCENY,2100 SHATTUCK AVE,Berkeley,CA,Tuesday,37.871167,-122.268285,2018-01-23 16:00:00
2716,17048820,FRAUD/FORGERY,FRAUD,1500 ALLSTON WAY,Berkeley,CA,Sunday,37.867513,-122.281165,2017-08-13 08:00:00
2717,17054848,BURGLARY RESIDENTIAL,BURGLARY - RESIDENTIAL,1500 ALCATRAZ AVE,Berkeley,CA,Monday,37.847908,-122.277685,2017-09-11 22:00:00
2718,18006128,BURGLARY RESIDENTIAL,BURGLARY - RESIDENTIAL,1800 ARCH ST,Berkeley,CA,Tuesday,37.87598300000001,-122.264125,2018-01-30 17:30:00
2719,17057903,THEFT FELONY (OVER $950),LARCENY,2700 COLLEGE AVE,Berkeley,CA,Sunday,37.861645,-122.253508,2017-09-24 21:55:00
2720,17092515,IDENTITY THEFT,FRAUD,2600 ROSE ST,Berkeley,CA,Saturday,37.883292,-122.260006,2017-12-16 16:20:00
2721,17092101,THEFT MISD. (UNDER $950),LARCENY,3000 TELEGRAPH AVE,Berkeley,CA,Friday,37.855435,-122.259841,2017-10-20 16:30:00
2722,17092068,VANDALISM,VANDALISM,1700 SHATTUCK AVE,Berkeley,CA,Saturday,37.876307,-122.268923,2017-10-14 19:25:00
2723,18090114,BURGLARY AUTO,BURGLARY - VEHICLE,1835 ALCATRAZ AVE,Berkeley,CA,Friday,37.848907,-122.270162,2018-01-12 17:15:00
2724,17071627,ALCOHOL OFFENSE,LIQUOR LAW VIOLATION,1100 SAN PABLO AVE,Berkeley,CA,Friday,37.883948,-122.296991,2017-11-24 21:21:00
2725,18000535,THEFT MISD. (UNDER $950),LARCENY,2500 TELEGRAPH AVE,Berkeley,CA,Wednesday,37.865009,-122.258767,2018-01-03 14:00:00
2726,18001677,THEFT MISD. (UNDER $950),LARCENY,2600 TELEGRAPH AVE,Berkeley,CA,Tuesday,37.862927,-122.258784,2018-01-09 13:55:00
2727,18000448,BURGLARY COMMERCIAL,BURGLARY - COMMERCIAL,2000 FOURTH ST,Berkeley,CA,Friday,37.867026,-122.299737,2017-12-29 15:30:00
2728,17050170,THEFT MISD. (UNDER $950),LARCENY,2600 TELEGRAPH AVE,Berkeley,CA,Thursday,37.862927,-122.258784,2017-08-24 20:50:00
2729,18090143,BURGLARY AUTO,BURGLARY - VEHICLE,1100 SIXTH ST,Berkeley,CA,Tuesday,37.882217,-122.302226,2018-01-16 20:40:00
2730,17067598,THEFT MISD. (UNDER $950),LARCENY,2500 MILVIA ST,Berkeley,CA,Monday,37.863185,-122.269791,2017-10-30 14:50:00
2731,18003966,VANDALISM,VANDALISM,1500 UNIVERSITY AVE,Berkeley,CA,Friday,37.870396,-122.281585,2018-01-19 20:40:00
2732,18002158,VEHICLE STOLEN,MOTOR VEHICLE THEFT,700 ALLSTON WAY,Berkeley,CA,Thursday,37.86470300000001,-122.299654,2018-01-11 18:45:00
2733,17073035,BURGLARY AUTO,BURGLARY - VEHICLE,2300 DURANT AVE,Berkeley,CA,Saturday,37.867259,-122.26324,2017-11-25 00:30:00
2734,17092132,BURGLARY AUTO,BURGLARY - VEHICLE,2400 BLAKE ST,Berkeley,CA,Tuesday,37.863963,-122.260546,2017-10-24 13:50:00
2735,17078902,VEHICLE STOLEN,MOTOR VEHICLE THEFT,2600 FULTON ST,Berkeley,CA,Friday,37.862334,-122.264828,2017-12-22 18:00:00
2736,17053026,BURGLARY AUTO,BURGLARY - VEHICLE,2100 ALLSTON WAY,Berkeley,CA,Tuesday,37.86939,-122.267883,2017-09-05 08:58:00
2737,17091649,THEFT FELONY (OVER $950),LARCENY,2100 CENTER ST,Berkeley,CA,Friday,37.870308,-122.26805,2017-08-18 22:15:00
2738,17060048,THEFT MISD. (UNDER $950),LARCENY,SHATTUCK AVENUE & BERKELEY WAY,Berkeley,CA,Wednesday,37.873052,-122.268416,2017-10-04 00:00:00
2739,17073635,BURGLARY AUTO,BURGLARY - VEHICLE,1000 KEITH AVE,Berkeley,CA,Sunday,37.890366,-122.266998,2017-12-03 21:00:00
2740,18005374,BURGLARY AUTO,BURGLARY - VEHICLE,1400 UNIVERSITY AVE,Berkeley,CA,Friday,37.870054,-122.284263,2018-01-26 21:43:00
2741,17073709,NARCOTICS,DRUG VIOLATION,2500 DWIGHT WAY,Berkeley,CA,Monday,37.86513400000001,-122.258331,2017-12-04 16:22:00
2742,17070539,VANDALISM,VANDALISM,3200 IDAHO ST,Berkeley,CA,Sunday,37.849609,-122.282,2017-11-19 19:45:00
2743,17079050,THEFT MISD. (UNDER $950),LARCENY,2300 TELEGRAPH AVE,Berkeley,CA,Sunday,37.868714,-122.259189,2017-12-31 00:00:00
2744,18005685,VEHICLE STOLEN,MOTOR VEHICLE THEFT,DWIGHT WAY & SHATTUCK AVE,Berkeley,CA,Friday,37.863977,-122.267307,2018-01-26 21:00:00
2745,17064380,VANDALISM,VANDALISM,2700 BANCROFT WAY,Berkeley,CA,Saturday,37.869312,-122.254314,2017-10-21 22:00:00
2746,18001861,THEFT MISD. (UNDER $950),LARCENY,2000 BERKELEY WAY,Berkeley,CA,Wednesday,37.872691,-122.270741,2018-01-10 13:41:00
2747,18002487,BURGLARY AUTO,BURGLARY - VEHICLE,2000 ALLSTON WAY,Berkeley,CA,Friday,37.869096,-122.270137,2018-01-12 20:00:00
2748,18090012,IDENTITY THEFT,FRAUD,1600 HARMON ST,Berkeley,CA,Sunday,37.849099,-122.275932,2017-11-12 00:00:00
2749,17057535,MISSING JUVENILE,MISSING PERSON,1200 CARRISON ST,Berkeley,CA,Friday,37.85152100000001,-122.28549,2017-09-22 20:38:00
2750,17063378,FRAUD/FORGERY,FRAUD,2500 BANCROFT WAY,Berkeley,CA,Tuesday,37.868722,-122.259123,2017-09-05 19:29:00
2751,18006225,DISTURBANCE,DISORDERLY CONDUCT,1800 SAN PABLO AVE,Berkeley,CA,Wednesday,37.871402,-122.292965,2018-01-31 12:05:00
2752,17064474,THEFT MISD. (UNDER $950),LARCENY,2200 JEFFERSON AVE,Berkeley,CA,Friday,37.86805800000001,-122.278332,2017-10-20 21:00:00
2753,17057110,VANDALISM,VANDALISM,2100 TENTH ST,Berkeley,CA,Wednesday,37.867108,-122.29273700000002,2017-09-06 20:00:00
2754,18090255,THEFT MISD. (UNDER $950),LARCENY,2300 TELEGRAPH AVE,Berkeley,CA,Sunday,37.868714,-122.259189,2018-01-28 15:05:00
2755,18005084,BURGLARY RESIDENTIAL,BURGLARY - RESIDENTIAL,2000 FOURTH ST,Berkeley,CA,Thursday,37.867026,-122.299737,2018-01-18 15:00:00
2756,18006176,VEHICLE STOLEN,MOTOR VEHICLE THEFT,1200 OREGON ST,Berkeley,CA,Tuesday,37.85505300000001,-122.286577,2018-01-30 22:00:00
2757,17061626,THEFT MISD. (UNDER $950),LARCENY,2900 SAN PABLO AVE,Berkeley,CA,Wednesday,37.853576,-122.287202,2017-10-11 18:45:00
2758,17051642,DISTURBANCE,DISORDERLY CONDUCT,1300 UNIVERSITY AVE,Berkeley,CA,Wednesday,37.869764,-122.28655,2017-08-30 18:15:00
2759,18090084,VANDALISM,VANDALISM,1444 SHATTUCK PL,Berkeley,CA,Monday,37.881525,-122.269974,2018-01-08 12:45:00
2760,17077175,VANDALISM,VANDALISM,SAN PABLO AVENUE & HEINZ AVE,Berkeley,CA,Thursday,37.854411,-122.287334,2017-12-21 09:39:00
2761,17092016,BURGLARY AUTO,BURGLARY - VEHICLE,2700 BUENA VISTA WAY,Berkeley,CA,Friday,37.881849,-122.258126,2017-10-06 06:30:00
2762,17092513,THEFT MISD. (UNDER $950),LARCENY,2900 STANTON ST,Berkeley,CA,Friday,37.854747,-122.280361,2017-12-15 09:06:00
2763,17092452,BURGLARY AUTO,BURGLARY - VEHICLE,2000 BERKELEY WAY,Berkeley,CA,Saturday,37.872691,-122.270741,2017-12-09 19:45:00
2764,17091954,THEFT MISD. (UNDER $950),LARCENY,2500 DURANT AVE,Berkeley,CA,Sunday,37.867852,-122.258699,2017-09-24 01:00:00
2765,18090128,BURGLARY AUTO,BURGLARY - VEHICLE,1200 BONITA AVE,Berkeley,CA,Sunday,37.885385,-122.273547,2018-01-14 20:00:00
2766,18004460,BURGLARY AUTO,BURGLARY - VEHICLE,900 HEINZ AVE,Berkeley,CA,Monday,37.853552,-122.29156100000002,2018-01-22 16:30:00
2767,18002753,VEHICLE STOLEN,MOTOR VEHICLE THEFT,ELLSWORTH STREET & BANCROFT WAY,Berkeley,CA,Monday,37.86814,-122.263736,2018-01-08 23:30:00
2768,18006536,ASSAULT/BATTERY MISD.,ASSAULT,2500 DWIGHT WAY,Berkeley,CA,Friday,37.86513400000001,-122.258331,2018-02-02 00:50:00
2769,17056247,THEFT FROM AUTO,LARCENY - FROM VEHICLE,900 GILMAN ST,Berkeley,CA,Monday,37.87969,-122.29971299999998,2017-09-18 06:43:00
2770,17076313,VANDALISM,VANDALISM,2200 HAROLD WAY,Berkeley,CA,Saturday,37.8692,-122.269308,2017-12-16 15:09:00
2771,18090038,BURGLARY AUTO,BURGLARY - VEHICLE,1000 GILMAN ST,Berkeley,CA,Wednesday,37.88015,-122.297446,2018-01-03 21:40:00
2772,18002660,VEHICLE RECOVERED,RECOVERED VEHICLE,200 MARINA BLVD,Berkeley,CA,Sunday,37.868667,-122.313656,2018-01-14 02:47:00
2773,18090164,BURGLARY AUTO,BURGLARY - VEHICLE,2000 SAN PABLO AVE,Berkeley,CA,Friday,37.868845,-122.29214,2018-01-19 16:57:00
2774,18002198,THEFT FELONY (OVER $950),LARCENY,2200 SHATTUCK AVE,Berkeley,CA,Friday,37.869363,-122.268028,2018-01-12 08:13:00
2775,17058639,DOMESTIC VIOLENCE,FAMILY OFFENSE,2100 EMERSON ST,Berkeley,CA,Thursday,37.854536,-122.266403,2017-09-28 01:28:00
2776,17092433,THEFT MISD. (UNDER $950),LARCENY,1800 DELAWARE ST,Berkeley,CA,Tuesday,37.873921,-122.275577,2017-11-28 22:50:00
2778,17061615,DOMESTIC VIOLENCE,FAMILY OFFENSE,1500 ASHBY AVE,Berkeley,CA,Wednesday,37.853316,-122.278738,2017-10-11 17:41:00
2779,17048301,BURGLARY RESIDENTIAL,BURGLARY - RESIDENTIAL,2600 DURANT AVE,Berkeley,CA,Thursday,37.868164,-122.256314,2017-08-17 03:00:00
2780,17070636,BURGLARY AUTO,BURGLARY - VEHICLE,1500 STANNAGE AVE,Berkeley,CA,Sunday,37.876649,-122.2927,2017-11-19 19:00:00
2781,18004895,THEFT FELONY (OVER $950),LARCENY,2000 KITTREDGE ST,Berkeley,CA,Wednesday,37.868204,-122.270054,2018-01-24 12:48:00
2782,18090017,BURGLARY AUTO,BURGLARY - VEHICLE,900 GRIZZLY PEAK BLVD,Berkeley,CA,Monday,37.897,-122.261674,2018-01-01 22:00:00
2783,17076009,BURGLARY RESIDENTIAL,BURGLARY - RESIDENTIAL,2900 FLORENCE ST,Berkeley,CA,Thursday,37.857792,-122.25853700000002,2017-12-14 18:00:00
